Year,State,Region,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,A%_<40,A%_40-64,A%_65-84,A%_85+,F%,M%,White%,AfrA%,His%,Asian%,Indig%,Unknown%,ha%,af%,hf%,dm%,hc%,hyp%,ihd%,strokeorTIA%,obesity%,pad%,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of people who used Medicare Part D prescription drugs,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Part B drug FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid clinic services,Total Medicaid FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid clinic payments,NumHA,NumAF,NumHF,NumDM,NumHC,NumHYP,NumIHD,NumOBESITY,NumSTROKE,NumPAD
2009,SD,Midwest,Medicare Only,119919,103742,56209,47533,0.0063,0.0717,0.779,0.143,0.531,0.469,0.961,0.0022,0.0027,0.0037,0.0253,0.0055,0.0078,0.0715,0.124,0.196,0.338,0.459,0.243,0.0248,0.0364,0.0605,59913.0,70852.0,78738.0,28875.0,65985.0,747158679,246203358.0,3278904.0,24393834.0,45493148.0,17765784.0,19764768.0,69614187.0,,,,,,,,,,935.3682,8574.208499999999,14869.956,23504.124,40532.622,55042.821,29140.317,4365.0516,2973.9912,7255.099499999999
2009,TN,Southeast,Medicare Only,802823,580010,314976,265034,0.0052,0.105,0.783,0.106,0.537,0.463,0.905,0.0813,0.0039,0.0049,0.0004,0.0047,0.0093,0.0726,0.136,0.242,0.415,0.552,0.292,0.035,0.0349,0.0791,361466.0,405947.0,470551.0,175439.0,393115.0,5993112835,1389631551.0,38524753.0,172844780.0,277268136.0,128665736.0,128600354.0,497901020.0,,,,,,,,,,7466.2539,58284.949799999995,109183.92800000001,194283.166,333171.545,443158.29600000003,234424.316,28018.5227,28098.805000000004,63503.299300000006
2009,TX,Southwest,Medicare Only,2419864,1842845,983091,859752,0.0119,0.108,0.775,0.105,0.525,0.475,0.752,0.0854,0.0129,0.142,0.0015,0.0059,0.0076,0.0679,0.149,0.237,0.417,0.533,0.307,0.037,0.0442,0.0964,1107076.0,1250292.0,1420410.0,500435.0,1020418.0,20545760086,4654089433.0,168982237.0,554122212.0,1057217998.0,557084762.0,399280467.0,1412756006.0,,,,,,,,,,18390.9664,164308.7656,360559.736,573507.7679999999,1009083.288,1289787.512,742898.248,106957.9888,89534.968,233274.8896
2009,UT,West,Medicare Only,254190,156428,83847,72581,0.0118,0.08,0.787,0.121,0.53,0.47,0.941,0.0041,0.0121,0.0326,0.0033,0.0074,0.0054,0.0698,0.136,0.216,0.291,0.402,0.225,0.029,0.0311,0.0804,97744.0,98000.0,111610.0,46941.0,116028.0,1793262427,323263702.0,5467449.0,43543903.0,83041053.0,25613175.0,42625915.0,131572919.0,,,,,,,,,,1372.626,17742.462,34569.840000000004,54905.04,73969.29,102184.38,57192.75,7905.309,7371.51,20436.876
2009,VA,Northeast,Medicare Only,987280,780527,429237,351290,0.0105,0.11,0.765,0.114,0.54,0.46,0.815,0.143,0.0183,0.0132,0.0004,0.0094,0.0081,0.0762,0.119,0.244,0.445,0.549,0.254,0.0346,0.0398,0.0693,477077.0,536069.0,630822.0,210236.0,402847.0,6693602539,1941997869.0,30146560.0,210723431.0,394212874.0,164393697.0,141016103.0,527042853.0,,,,,,,,,,7996.968,75230.736,117486.31999999999,240896.32,439339.60000000003,542016.7200000001,250769.12,39293.744,34159.888,68418.504
2009,VT,Northeast,Medicare Only,84910,75558,39945,35613,0.0061,0.086,0.791,0.117,0.519,0.481,0.979,0.0025,0.0031,0.0049,0.0002,0.0101,0.008,0.0795,0.0951,0.187,0.351,0.448,0.223,0.0275,0.0386,0.0568,39771.0,47874.0,45622.0,15225.0,32554.0,500709589,177827801.0,1974436.0,6595128.0,28520521.0,8573587.0,8984416.0,38227115.0,,,,,,,,,,679.28,6750.345,8074.941000000001,15878.17,29803.41,38039.68,18934.93,3277.5260000000003,2335.025,4822.888
2009,WA,West,Medicare Only,824748,557041,293726,263315,0.0074,0.0907,0.77,0.132,0.527,0.473,0.914,0.0185,0.028,0.0196,0.0077,0.0119,0.0071,0.0794,0.116,0.198,0.346,0.427,0.209,0.0287,0.0302,0.0728,313855.0,355041.0,400792.0,137979.0,334827.0,5567673806,1340556214.0,26792928.0,128563260.0,273082942.0,130661801.0,88412498.0,359762855.0,,,,,,,,,,5855.710800000001,65484.9912,95670.76800000001,163300.10400000002,285362.80799999996,352167.396,172372.332,24907.389600000002,23670.2676,60041.6544
2009,WI,Midwest,Medicare Only,783671,543601,302855,240746,0.006,0.0768,0.781,0.136,0.541,0.459,0.952,0.0245,0.0041,0.0093,0.0044,0.0057,0.0077,0.0778,0.123,0.209,0.382,0.472,0.246,0.0247,0.0516,0.085,298042.0,346998.0,392782.0,138344.0,328195.0,5479805451,1368621327.0,14494518.0,138257122.0,225719548.0,85530433.0,78054922.0,344159321.0,,,,,,,,,,6034.2667,60969.6038,96391.533,163787.239,299362.322,369892.712,192783.066,40437.4236,19356.6737,66612.035
2009,WV,Southeast,Medicare Only,314810,220673,110986,109687,0.0101,0.169,0.714,0.107,0.509,0.491,0.967,0.0221,0.0025,0.0032,0.0003,0.005,0.0101,0.0657,0.129,0.267,0.454,0.562,0.31,0.0308,0.0407,0.0812,120517.0,145147.0,159884.0,62935.0,151266.0,2301270557,605913758.0,9624998.0,35857287.0,94773463.0,42155080.0,43981014.0,208581624.0,,,,,,,,,,3179.5809999999997,20683.017,40610.49,84054.27,142923.74,176923.22000000003,97591.1,12812.767,9696.148000000001,25562.571999999996
2009,WY,West,Medicare Only,71662,63457,32809,30648,0.0076,0.0844,0.795,0.113,0.509,0.491,0.942,0.0045,0.0037,0.0344,0.0087,0.0066,0.007,0.0572,0.106,0.173,0.235,0.364,0.211,0.0214,0.0308,0.0653,36205.0,39444.0,40381.0,17485.0,31452.0,443347607,162545353.0,1570413.0,11727026.0,31444368.0,11486592.0,16957558.0,35256483.0,,,,,,,,,,501.634,4099.0664,7596.172,12397.526,16840.57,26084.968,15120.681999999999,2207.1896,1533.5667999999998,4679.5286
2010,AK,West,Medicare Only,54256,47793,23246,24547,0.0103,0.0923,0.819,0.0787,0.478,0.522,0.801,0.0228,0.0223,0.0181,0.12,0.0153,0.0063,0.0622,0.0877,0.18,0.266,0.376,0.181,0.0192,0.0423,0.0479,22014.0,26751.0,28777.0,8351.0,10477.0,345160264,140786943.0,941249.0,8609838.0,24654263.0,9403330.0,4942644.0,15022189.0,,,,,,,,,,341.8128,3374.7232,4758.2512,9766.08,14432.096000000001,20400.256,9820.336,2295.0288,1041.7151999999999,2598.8624
2010,AL,Southeast,Medicare Only,681700,515989,275399,240590,0.015,0.167,0.723,0.0949,0.524,0.476,0.821,0.166,0.0029,0.0046,0.0008,0.0046,0.0083,0.0729,0.146,0.265,0.44,0.584,0.295,0.0378,0.0395,0.079,336323.0,368717.0,416136.0,161329.0,287186.0,5406775931,1224040101.0,45298397.0,185221498.0,291588990.0,136804205.0,116824832.0,406846722.0,,,,,,,,,,5658.11,49695.93000000001,99528.2,180650.5,299948.0,398112.8,201101.5,26927.15,25768.26,53854.3
2010,AR,Southeast,Medicare Only,430392,350013,184945,165068,0.0133,0.155,0.733,0.099,0.517,0.483,0.902,0.0798,0.0033,0.0075,0.0033,0.0046,0.0082,0.0693,0.136,0.217,0.367,0.513,0.303,0.0368,0.0368,0.0718,206624.0,237641.0,272673.0,102203.0,201036.0,3062193255,783208193.0,25103287.0,104447074.0,176224024.0,72443848.0,81098843.0,255723462.0,,,,,,,,,,3529.2144000000003,29826.1656,58533.312000000005,93395.064,157953.864,220791.096,130408.776,15838.4256,15838.4256,30902.1456
2010,AZ,Southwest,Medicare Only,800197,496171,257709,238462,0.0064,0.0901,0.788,0.115,0.523,0.477,0.865,0.0217,0.0103,0.0812,0.0137,0.0083,0.0074,0.0761,0.105,0.202,0.429,0.49,0.263,0.0337,0.045,0.0839,316217.0,338590.0,383831.0,122681.0,393700.0,6669339374,1348356849.0,18811740.0,161552419.0,342529978.0,164820986.0,96366235.0,409838410.0,,,,,,,,,,5921.4578,60894.9917,84020.685,161639.79400000002,343284.513,392096.52999999997,210451.81100000002,36008.865,26966.6389,67136.5283
2010,CA,West,Medicare Only,3726769,1925006,1016734,908272,0.0059,0.0827,0.771,0.14,0.534,0.466,0.718,0.0538,0.0693,0.136,0.003,0.0198,0.0063,0.0748,0.128,0.207,0.397,0.467,0.25,0.0322,0.0417,0.0806,1117915.0,1194131.0,1348944.0,410579.0,2054095.0,33221775880,5662236730.0,109494380.0,571634639.0,1273130133.0,556850249.0,298487996.0,2046907490.0,,,,,,,,,,23478.6447,278762.3212,477026.43200000003,771441.183,1479527.293,1740401.1230000001,931692.25,155406.2673,120001.9618,300377.5814
2010,CO,West,Medicare Only,565429,333910,175301,158609,0.0095,0.0915,0.782,0.117,0.532,0.468,0.868,0.0277,0.0119,0.0807,0.002,0.0092,0.0058,0.0644,0.102,0.167,0.321,0.411,0.206,0.0255,0.0342,0.058,198725.0,216362.0,243095.0,91794.0,272172.0,4366247885,809174798.0,16934852.0,97529061.0,187590845.0,63935890.0,86041510.0,294053634.0,,,,,,,,,,3279.4882,36413.6276,57673.757999999994,94426.64300000001,181502.709,232391.319,116478.374,19337.6718,14418.439499999999,32794.882000000005
2010,CT,Northeast,Medicare Only,455930,335014,184550,150464,0.0059,0.0684,0.777,0.149,0.54,0.46,0.898,0.0497,0.0115,0.0279,0.0006,0.0121,0.0086,0.104,0.134,0.229,0.48,0.57,0.285,0.0329,0.0384,0.1,213825.0,230822.0,267728.0,75918.0,183918.0,3922012673,1092873996.0,25059692.0,118699951.0,209822883.0,88681379.0,48572127.0,219520450.0,,,,,,,,,,3920.998,47416.72,61094.62,104407.97,218846.4,259880.09999999998,129940.04999999999,17507.712,15000.097,45593.0
2010,DC,Northeast,Medicare Only,56988,39134,22523,16611,0.0092,0.0574,0.751,0.182,0.566,0.434,0.366,0.579,0.0122,0.0228,0.0002,0.02,0.0063,0.0536,0.119,0.235,0.365,0.506,0.229,0.0364,0.0343,0.0985,22542.0,26641.0,29860.0,8120.0,14261.0,413009232,145696694.0,2257534.0,7920598.0,23030248.0,11118560.0,5081270.0,19292579.0,,,,,,,,,,359.0244,3054.5568000000003,6781.572,13392.179999999998,20800.62,28835.928,13050.252,1954.6883999999998,2074.3632000000002,5613.318
2010,DE,Northeast,Medicare Only,130947,118276,63965,54311,0.0072,0.101,0.782,0.11,0.535,0.465,0.844,0.121,0.0107,0.0138,0.0003,0.0097,0.0077,0.0875,0.131,0.28,0.585,0.618,0.324,0.0404,0.0699,0.124,76749.0,84730.0,94641.0,31214.0,51231.0,1115957343,343992837.0,6060586.0,29808579.0,77910206.0,31344193.0,21003408.0,70203880.0,,,,,,,,,,1008.2919,11457.8625,17154.057,36665.16,76603.995,80925.246,42426.828,9153.195300000001,5290.2588,16237.428
2010,FL,Southeast,Medicare Only,2848451,1893746,1009652,884093,0.0056,0.0826,0.78,0.132,0.528,0.472,0.829,0.0684,0.0088,0.0842,0.0005,0.0088,0.0083,0.094,0.136,0.256,0.553,0.585,0.372,0.0407,0.0481,0.108,1325614.0,1395328.0,1563899.0,534753.0,1398254.0,27617055897,4750254688.0,112985486.0,777113005.0,1697635802.0,773901537.0,402034844.0,1621660922.0,,,,,,,,,,23642.1433,267754.39400000003,387389.336,729203.456,1575193.4030000002,1666343.835,1059623.7719999999,137010.4931,115931.9557,307632.708
2010,GA,Southeast,Medicare Only,1018516,743847,396322,347525,0.0106,0.127,0.765,0.0973,0.533,0.467,0.78,0.19,0.01,0.0123,0.0004,0.0069,0.0078,0.0688,0.126,0.252,0.451,0.572,0.267,0.0345,0.0465,0.0832,456010.0,508842.0,588987.0,217097.0,482954.0,8113934265,1821916453.0,46694302.0,222923447.0,433135330.0,174462532.0,160569668.0,678660954.0,,,,,,,,,,7944.4248,70073.9008,128333.016,256666.032,459350.716,582591.152,271943.772,47360.994,35138.802,84740.5312
2010,HI,West,Medicare Only,181168,90150,46783,43367,0.0059,0.0625,0.779,0.153,0.533,0.467,0.272,0.0066,0.547,0.0562,0.0005,0.118,0.0081,0.0547,0.0947,0.259,0.539,0.548,0.213,0.0358,0.0265,0.0508,43985.0,53930.0,66930.0,13742.0,99701.0,1211869500,206535315.0,2274504.0,12162618.0,37733220.0,13627613.0,6602196.0,109139223.0,,,,,,,,,,1467.4607999999998,9909.8896,17156.6096,46922.512,97649.55200000001,99280.06400000001,38588.784,4800.952,6485.814399999999,9203.3344
2010,IA,Midwest,Medicare Only,458028,372509,207716,164793,0.0049,0.0648,0.775,0.156,0.548,0.452,0.974,0.0096,0.0035,0.0066,0.0007,0.0056,0.0089,0.086,0.123,0.22,0.405,0.512,0.263,0.0262,0.0411,0.116,229052.0,251521.0,277641.0,109961.0,260645.0,3277758033,881519459.0,11079620.0,104785613.0,170235454.0,61406403.0,68951161.0,260270478.0,,,,,,,,,,4076.4492,39390.407999999996,56337.443999999996,100766.16,185501.34000000003,234510.336,120461.364,18824.9508,12000.3336,53131.248
2010,ID,West,Medicare Only,205286,133316,68485,64831,0.0079,0.0917,0.781,0.12,0.512,0.488,0.955,0.0017,0.0061,0.0227,0.0064,0.0078,0.0062,0.0715,0.111,0.203,0.325,0.424,0.212,0.0242,0.0375,0.039,75335.0,80483.0,88788.0,36036.0,98558.0,1401230303,267453125.0,4633959.0,19213132.0,63663851.0,18763363.0,28215045.0,105860385.0,,,,,,,,,,1272.7731999999999,14677.948999999999,22786.746,41673.058000000005,66717.95,87041.264,43520.632,7698.224999999999,4967.9212,8006.1539999999995
2010,IL,Midwest,Medicare Only,1583024,1313154,732647,580506,0.0074,0.0784,0.772,0.143,0.55,0.45,0.834,0.0983,0.016,0.0418,0.0003,0.0096,0.0089,0.0838,0.146,0.245,0.453,0.563,0.295,0.0361,0.0518,0.104,792284.0,890403.0,995512.0,355179.0,685562.0,13390774028,3888142521.0,53050113.0,410780594.0,762394770.0,275531406.0,237172409.0,863588335.0,,,,,,,,,,14088.9136,132657.4112,231121.504,387840.88,717109.872,891242.5119999999,466992.07999999996,82000.64319999999,57147.1664,164634.49599999998
2010,IN,Midwest,Medicare Only,886237,691849,380463,311386,0.0102,0.102,0.763,0.125,0.544,0.456,0.92,0.0562,0.0046,0.0124,0.0003,0.0062,0.009,0.0758,0.145,0.256,0.427,0.555,0.298,0.0345,0.0524,0.0974,408173.0,464441.0,514931.0,205793.0,413563.0,7022514768,1801990714.0,28080230.0,219125156.0,336997899.0,129828402.0,148528933.0,543667395.0,,,,,,,,,,7976.133,67176.76460000001,128504.36499999999,226876.672,378423.19899999996,491861.53500000003,264098.626,46438.8188,30575.1765,86319.4838
2010,KS,Midwest,Medicare Only,387202,321268,177481,143787,0.0082,0.0861,0.76,0.146,0.544,0.456,0.924,0.0361,0.0067,0.0217,0.0041,0.0069,0.0082,0.0778,0.134,0.225,0.389,0.522,0.275,0.0311,0.0436,0.0894,198947.0,227105.0,247644.0,94701.0,205428.0,3055724289,782743303.0,20458476.0,119863083.0,169851362.0,67787161.0,71904457.0,250234124.0,,,,,,,,,,3175.0564000000004,30124.315599999998,51885.06800000001,87120.45,150621.578,202119.44400000002,106480.55,16882.0072,12041.9822,34615.858799999995
2010,KY,Southeast,Medicare Only,615990,478074,249402,228672,0.014,0.17,0.715,0.102,0.519,0.481,0.942,0.0463,0.0029,0.0037,0.0003,0.0052,0.01,0.0722,0.141,0.258,0.444,0.571,0.308,0.0332,0.0508,0.0933,284628.0,323856.0,373119.0,150416.0,310374.0,4921979567,1343775900.0,22703708.0,105202882.0,228185431.0,93233066.0,116474394.0,441298811.0,,,,,,,,,,6159.900000000001,44474.478,86854.59,158925.42,273499.56,351730.29,189724.91999999998,31292.291999999998,20450.868,57471.867
2010,LA,Southeast,Medicare Only,530018,357313,185132,172181,0.0103,0.127,0.748,0.115,0.515,0.485,0.773,0.193,0.005,0.021,0.0009,0.0069,0.0076,0.0751,0.144,0.252,0.43,0.582,0.322,0.0372,0.0485,0.0925,215390.0,247053.0,266964.0,98869.0,245526.0,4716000484,847085957.0,40699099.0,89884350.0,200652942.0,93945428.0,75767466.0,340439502.0,,,,,,,,,,4028.1367999999998,39804.3518,76322.59199999999,133564.536,227907.74,308470.47599999997,170665.796,25705.873,19716.669599999997,49026.665
2010,MA,Northeast,Medicare Only,841323,580033,323616,256417,0.0059,0.0753,0.767,0.152,0.55,0.45,0.928,0.0275,0.0115,0.0195,0.0003,0.0129,0.0091,0.101,0.129,0.219,0.46,0.562,0.27,0.0346,0.05,0.104,363398.0,401770.0,436126.0,132201.0,362719.0,7465307886,1902488982.0,63266049.0,94021592.0,312542471.0,123301509.0,75854406.0,401575494.0,,,,,,,,,,7656.0393,84973.623,108530.667,184249.737,387008.58,472823.52600000007,227157.21000000002,42066.15,29109.7758,87497.59199999999
2010,MD,Southeast,Medicare Only,704686,578568,325143,253425,0.0072,0.0858,0.774,0.133,0.551,0.449,0.741,0.208,0.0234,0.0157,0.0004,0.0119,0.0087,0.0793,0.135,0.267,0.489,0.587,0.293,0.0413,0.0545,0.131,370822.0,408221.0,469041.0,151617.0,244992.0,6598083775,2448628861.0,14499525.0,166212766.0,382471921.0,197421569.0,100706892.0,346757411.0,,,,,,,,,,6130.7681999999995,55881.599799999996,95132.61,188151.162,344591.45399999997,413650.682,206472.998,38405.387,29103.5318,92313.86600000001
2010,ME,Northeast,Medicare Only,177510,138163,71459,66704,0.0074,0.0977,0.781,0.114,0.507,0.493,0.982,0.0023,0.0028,0.003,0.0014,0.0086,0.0098,0.0837,0.102,0.198,0.426,0.491,0.236,0.0266,0.0435,0.0685,73955.0,87669.0,87222.0,29323.0,70741.0,1136682334,298067544.0,3583857.0,25533679.0,57119886.0,18008105.0,18031235.0,68610933.0,,,,,,,,,,1739.598,14857.587,18106.02,35146.98,75619.26,87157.41,41892.36,7721.6849999999995,4721.766,12159.435000000001
2010,MI,Midwest,Medicare Only,1448112,1146146,624083,522063,0.0087,0.11,0.751,0.13,0.538,0.462,0.875,0.0948,0.0069,0.0128,0.0026,0.0081,0.0102,0.08,0.159,0.28,0.457,0.568,0.348,0.0374,0.052,0.105,731552.0,820260.0,853875.0,352984.0,522636.0,12960321972,3600793900.0,61673365.0,325553629.0,723546298.0,277945266.0,244095021.0,630549777.0,,,,,,,,,,14770.742400000001,115848.96,230249.808,405471.36000000004,661787.184,822527.6159999999,503942.97599999997,75301.824,54159.3888,152051.75999999998
2010,MN,Midwest,Medicare Only,686135,372999,200596,172403,0.0061,0.0709,0.784,0.14,0.537,0.463,0.964,0.0111,0.0068,0.0062,0.0046,0.0079,0.0087,0.0814,0.114,0.194,0.31,0.426,0.22,0.0258,0.0439,0.0616,213858.0,251763.0,271716.0,105332.0,395935.0,5138432959,1334914647.0,18042454.0,86942585.0,165759123.0,63650416.0,60882958.0,380736281.0,,,,,,,,,,5969.3745,55851.389,78219.39,133110.19,212701.85,292293.51,150949.7,30121.326500000003,17702.283,42265.916000000005
2010,MO,Midwest,Medicare Only,861227,620762,336170,284592,0.0098,0.108,0.758,0.124,0.538,0.462,0.913,0.0674,0.0047,0.0081,0.0013,0.0055,0.0088,0.0774,0.132,0.236,0.414,0.534,0.285,0.0355,0.048,0.102,370817.0,420533.0,470394.0,175518.0,438788.0,6757438851,1611502282.0,28098407.0,156190278.0,318811026.0,120294140.0,132203050.0,520889049.0,,,,,,,,,,7578.797600000001,66658.96979999999,113681.964,203249.572,356547.978,459895.21800000005,245449.69499999998,41338.896,30573.558499999996,87845.154
2010,MS,Southeast,Medicare Only,364467,309206,163705,145501,0.0115,0.153,0.738,0.0975,0.522,0.478,0.789,0.198,0.003,0.0047,0.0012,0.0043,0.0085,0.0636,0.134,0.248,0.363,0.555,0.274,0.0329,0.0394,0.0689,187295.0,211705.0,243907.0,98809.0,174176.0,2901982178,744198878.0,28125361.0,93622349.0,152898147.0,67035354.0,78634895.0,244451518.0,,,,,,,,,,3097.9695,23180.1012,48838.578,90387.816,132301.521,202279.18500000003,99863.95800000001,14359.9998,11990.9643,25111.7763
2010,MT,West,Medicare Only,153691,117279,60063,57216,0.0073,0.0933,0.775,0.124,0.506,0.494,0.952,0.0015,0.003,0.0082,0.0272,0.0078,0.0062,0.0719,0.11,0.179,0.275,0.405,0.21,0.0248,0.0331,0.0509,64938.0,73577.0,71285.0,30830.0,71660.0,998544360,243707889.0,2860208.0,26933179.0,52689965.0,15726916.0,22536879.0,80290997.0,,,,,,,,,,952.8842,11050.3829,16906.01,27510.689,42265.025,62244.855,32275.11,5087.1721,3811.5368,7822.8719
2010,NC,Southeast,Medicare Only,1238604,959804,522586,437218,0.0083,0.126,0.764,0.102,0.538,0.462,0.833,0.142,0.0056,0.0082,0.0032,0.0079,0.0088,0.0724,0.116,0.254,0.452,0.552,0.247,0.0315,0.0449,0.0642,606113.0,671635.0,788786.0,289068.0,574626.0,9582577903,2457680705.0,33966587.0,272700528.0,515026316.0,204459421.0,215128315.0,794886805.0,,,,,,,,,,10899.7152,89674.9296,143678.064,314605.416,559849.008,683709.408,305935.188,55613.3196,39016.026,79518.3768
2010,ND,Midwest,Medicare Only,97903,84087,46156,37931,0.0063,0.0707,0.769,0.154,0.538,0.462,0.966,0.0017,0.0022,0.0032,0.0195,0.0075,0.0083,0.0702,0.129,0.217,0.368,0.478,0.26,0.0222,0.0405,0.0602,46614.0,57713.0,56464.0,24486.0,58775.0,672790072,197168396.0,3166475.0,19437867.0,35490104.0,11323773.0,14620947.0,63573190.0,,,,,,,,,,812.5949,6872.7906,12629.487000000001,21244.951,36028.304,46797.634,25454.780000000002,3965.0715,2173.4466,5893.7606
2010,NE,Midwest,Medicare Only,249330,203373,112511,90862,0.0064,0.0737,0.772,0.148,0.543,0.457,0.948,0.0223,0.0048,0.0151,0.0028,0.0068,0.0083,0.0874,0.125,0.207,0.344,0.475,0.263,0.0247,0.0404,0.068,124165.0,139585.0,156499.0,57120.0,135929.0,1907240072,517768118.0,5584631.0,70283604.0,102323369.0,33434488.0,40936105.0,151970515.0,,,,,,,,,,2069.439,21791.442000000003,31166.25,51611.31,85769.51999999999,118431.75,65573.79000000001,10072.931999999999,6158.451,16954.440000000002
2010,NH,Northeast,Medicare Only,200103,168040,91398,76642,0.0135,0.108,0.757,0.122,0.532,0.468,0.968,0.0109,0.005,0.0073,0.0004,0.0087,0.0083,0.0874,0.109,0.215,0.452,0.519,0.238,0.0298,0.0488,0.0732,94126.0,109704.0,104573.0,39536.0,74539.0,1445988278,396914314.0,11900092.0,20404597.0,74109303.0,24522237.0,25587469.0,94381894.0,,,,,,,,,,1660.8549,17489.002200000003,21811.227,43022.145,90446.556,103853.45700000001,47624.513999999996,9765.0264,5963.0694,14647.5396
2010,NJ,Northeast,Medicare Only,1179335,934577,527600,406977,0.0084,0.0897,0.759,0.143,0.554,0.446,0.813,0.0927,0.0255,0.0561,0.0003,0.0124,0.0096,0.0969,0.172,0.293,0.534,0.606,0.369,0.0435,0.0522,0.163,621698.0,653836.0,764686.0,224422.0,491529.0,11494210850,3162679245.0,93132099.0,321773857.0,739489085.0,356785610.0,147996726.0,780091595.0,,,,,,,,,,11321.615999999998,114277.5615,202845.62,345545.15499999997,629764.89,714677.01,435174.615,61561.287000000004,51301.072499999995,192231.605
2010,NM,Southwest,Medicare Only,259060,171935,87631,84304,0.0101,0.113,0.767,0.11,0.512,0.488,0.673,0.0148,0.0064,0.26,0.0376,0.0075,0.0065,0.0502,0.114,0.212,0.343,0.444,0.223,0.0267,0.047,0.0627,90656.0,102377.0,111835.0,43893.0,122492.0,1796580885,369586725.0,6378637.0,36787355.0,77278121.0,30917081.0,37783756.0,124738700.0,,,,,,,,,,1683.8899999999999,13004.812,29532.84,54920.72,88857.58,115022.64,57770.38,12175.82,6916.902,16243.062000000002
2010,NV,West,Medicare Only,329357,201673,100669,101004,0.0106,0.103,0.797,0.0897,0.504,0.496,0.803,0.0618,0.04,0.0731,0.0059,0.0162,0.007,0.0612,0.105,0.216,0.408,0.478,0.247,0.0354,0.0432,0.086,113443.0,127634.0,140997.0,48906.0,148577.0,2842307125,533360508.0,17828603.0,58061685.0,134720160.0,69377869.0,45344595.0,168626187.0,,,,,,,,,,2305.4990000000003,20156.6484,34582.485,71141.112,134377.656,157432.646,81351.179,14228.2224,11659.2378,28324.701999999997
2010,NY,Northeast,Medicare Only,2338526,1422461,778448,644013,0.0072,0.103,0.752,0.137,0.544,0.456,0.804,0.101,0.0211,0.056,0.0011,0.0165,0.0082,0.0864,0.151,0.272,0.48,0.544,0.334,0.0354,0.0457,0.125,884773.0,964814.0,1084206.0,318610.0,1025449.0,20842355461,4761871279.0,170279286.0,381366742.0,1059009882.0,522962781.0,207894725.0,1417630664.0,,,,,,,,,,19175.913200000003,202048.6464,353117.426,636079.072,1122492.48,1272158.144,781067.684,106870.6382,82783.8204,292315.75
2010,OH,Midwest,Medicare Only,1656140,976851,519009,457842,0.0079,0.0895,0.77,0.133,0.544,0.456,0.903,0.0748,0.006,0.0081,0.0002,0.0077,0.0092,0.0828,0.143,0.261,0.458,0.565,0.308,0.0358,0.0497,0.103,595415.0,659473.0,726985.0,284173.0,722405.0,13907754264,2676327849.0,78195706.0,239147763.0,512706347.0,180093223.0,193852393.0,875845100.0,,,,,,,,,,15236.488,137128.392,236828.02,432252.54000000004,758512.12,935719.0999999999,510091.12,82310.158,59289.812,170582.41999999998
2010,OK,Southwest,Medicare Only,515929,405995,217067,188928,0.0103,0.116,0.761,0.112,0.528,0.472,0.866,0.0438,0.0053,0.0128,0.0664,0.006,0.0091,0.0669,0.15,0.232,0.387,0.542,0.316,0.0342,0.0422,0.082,240219.0,271739.0,304733.0,115006.0,245247.0,4160634355,1014807133.0,32330304.0,115151814.0,212783573.0,80517009.0,91998126.0,319695265.0,,,,,,,,,,4694.9539,34515.6501,77389.34999999999,119695.528,199664.52300000002,279633.51800000004,163033.564,21772.2038,17644.771800000002,42306.178
2010,OR,West,Medicare Only,549054,290163,148106,142057,0.0067,0.0874,0.769,0.137,0.526,0.474,0.944,0.0088,0.0133,0.0181,0.0064,0.0092,0.0072,0.0758,0.111,0.195,0.342,0.429,0.196,0.0269,0.0426,0.0606,156179.0,172843.0,198778.0,71300.0,299439.0,4004922681,663246297.0,8627993.0,69083245.0,133357646.0,43044460.0,52256813.0,296012379.0,,,,,,,,,,3953.1888,41618.2932,60944.994,107065.53,187776.46800000002,235544.166,107614.584,23389.700399999998,14769.5526,33272.6724
2010,PA,Northeast,Medicare Only,1972867,1098043,609176,488867,0.0066,0.0914,0.754,0.148,0.549,0.451,0.915,0.0594,0.0073,0.0111,0.0002,0.007,0.0101,0.0959,0.143,0.251,0.49,0.576,0.313,0.0415,0.0472,0.17,699138.0,734065.0,798905.0,289670.0,1041271.0,17769635536,3254452230.0,75903785.0,351012612.0,678344608.0,234963427.0,193441905.0,1335441376.0,,,,,,,,,,19925.9567,189197.9453,282119.98099999997,495189.617,966704.83,1136371.392,617507.371,93119.3224,81873.9805,335387.39
